time,temp,year,month,day
13.85,33,2011,2,14
14.85,34,2011,2,14
15.85,34,2011,2,14
16.85,34,2011,2,14
17.85,33,2011,2,14
18.85,32,2011,2,14
19.85,31,2011,2,14
20.85,30,2011,2,14
21.85,29,2011,2,14
22.85,28,2011,2,14
23.85,28,2011,2,14
0.85,28,2011,2,15
1.85,27,2011,2,15
2.85,27,2011,2,15
3.85,27,2011,2,15
4.85,27,2011,2,15
5.85,28,2011,2,15
6.85,28,2011,2,15
7.85,33,2011,2,15
8.85,31,2011,2,15
9.85,36,2011,2,15
10.85,37,2011,2,15
11.85,40,2011,2,15
12.85,43,2011,2,15
13.85,43,2011,2,15
14.85,45,2011,2,15
15.85,47,2011,2,15
16.85,46,2011,2,15
17.85,47,2011,2,15
18.85,47,2011,2,15
19.85,47,2011,2,15
20.85,47,2011,2,15
21.85,48,2011,2,15
22.85,47,2011,2,15
23.85,47,2011,2,15
0.85,47,2011,2,16
1.85,47,2011,2,16
2.85,47,2011,2,16
3.85,47,2011,2,16
4.85,46,2011,2,16
5.85,47,2011,2,16
6.85,47,2011,2,16
7.85,48,2011,2,16
8.85,49,2011,2,16
9.85,50,2011,2,16
10.85,51,2011,2,16
11.85,52,2011,2,16
12.85,56,2011,2,16
13.85,60,2011,2,16
14.85,62,2011,2,16
15.85,62,2011,2,16
16.85,61,2011,2,16
17.85,58,2011,2,16
18.85,55,2011,2,16
19.85,52,2011,2,16
20.85,52,2011,2,16
21.85,58,2011,2,16
22.85,58,2011,2,16
23.85,57,2011,2,16
0.85,55,2011,2,17
1.85,55,2011,2,17
2.85,55,2011,2,17
3.85,49,2011,2,17
4.85,47,2011,2,17
5.85,46,2011,2,17
6.85,51,2011,2,17
7.85,52,2011,2,17
8.85,54,2011,2,17
9.85,56,2011,2,17
10.85,56,2011,2,17
11.85,59,2011,2,17
12.85,62,2011,2,17
13.85,66,2011,2,17
14.85,67,2011,2,17
15.85,66,2011,2,17
16.85,66,2011,2,17
17.85,65,2011,2,17
18.85,65,2011,2,17
19.85,63,2011,2,17
20.85,62,2011,2,17
21.85,58,2011,2,17
22.85,56,2011,2,17
23.85,54,2011,2,17
0.85,52,2011,2,18
1.85,50,2011,2,18
2.85,49,2011,2,18
3.85,47,2011,2,18
4.85,46,2011,2,18
5.85,45,2011,2,18
6.85,43,2011,2,18
7.85,42,2011,2,18
8.85,42,2011,2,18
9.85,42,2011,2,18
10.85,39,2011,2,18
11.85,37,2011,2,18
12.85,36,2011,2,18
13.85,35,2011,2,18
14.85,35,2011,2,18
15.85,35,2011,2,18
16.85,34,2011,2,18
18.85,30,2011,2,18
19.85,27,2011,2,18
20.85,26,2011,2,18
21.85,25,2011,2,18
22.85,23,2011,2,18
23.85,23,2011,2,18
0.85,23,2011,2,19
1.85,22,2011,2,19
2.85,22,2011,2,19
3.85,22,2011,2,19
4.85,22,2011,2,19
5.85,21,2011,2,19
6.85,22,2011,2,19
7.85,22,2011,2,19
8.85,23,2011,2,19
9.85,25,2011,2,19
10.85,28,2011,2,19
11.85,31,2011,2,19
12.85,34,2011,2,19
13.85,37,2011,2,19
14.85,39,2011,2,19
15.85,40,2011,2,19
16.85,39,2011,2,19
17.85,38,2011,2,19
18.85,38,2011,2,19
19.85,38,2011,2,19
20.85,37,2011,2,19
21.85,37,2011,2,19
22.85,38,2011,2,19
23.85,37,2011,2,19
0.85,35,2011,2,20
1.1333333333333333,34,2011,2,20
1.85,33,2011,2,20
3.1,30,2011,2,20
3.85,31,2011,2,20
4.85,31,2011,2,20
7.05,30,2011,2,20
7.85,30,2011,2,20
9.083333333333334,30,2011,2,20
9.966666666666669,30,2011,2,20
10.85,31,2011,2,20
11.85,31,2011,2,20
12.85,31,2011,2,20
13.85,30,2011,2,20
14.85,30,2011,2,20
15.85,30,2011,2,20
16.85,29,2011,2,20
17.85,29,2011,2,20
18.85,29,2011,2,20
19.85,27,2011,2,20
20.85,27,2011,2,20
21.85,26,2011,2,20
22.85,25,2011,2,20
23.85,24,2011,2,20
0.85,22,2011,2,21
1.85,21,2011,2,21
2.85,19,2011,2,21
3.85,19,2011,2,21
4.85,19,2011,2,21
5.85,17,2011,2,21
6.85,17,2011,2,21
7.85,17,2011,2,21
8.85,18,2011,2,21
9.85,21,2011,2,21
10.85,24,2011,2,21
11.85,28,2011,2,21
12.85,31,2011,2,21
13.85,32,2011,2,21
14.85,33,2011,2,21
15.85,35,2011,2,21
16.85,35,2011,2,21
17.85,34,2011,2,21
18.85,32,2011,2,21
19.85,30,2011,2,21
20.85,30,2011,2,21
21.85,28,2011,2,21
22.85,27,2011,2,21
23.85,25,2011,2,21
0.85,24,2011,2,22
1.85,23,2011,2,22
2.85,23,2011,2,22
3.85,24,2011,2,22
4.85,23,2011,2,22
5.85,22,2011,2,22
6.85,22,2011,2,22
7.85,21,2011,2,22
8.85,23,2011,2,22
9.85,27,2011,2,22
10.85,30,2011,2,22
11.85,34,2011,2,22
12.85,36,2011,2,22
13.85,37,2011,2,22
14.85,39,2011,2,22
15.85,40,2011,2,22
16.85,40,2011,2,22
17.85,38,2011,2,22
18.85,37,2011,2,22
19.85,36,2011,2,22
20.85,34,2011,2,22
21.85,34,2011,2,22
22.85,34,2011,2,22
23.85,34,2011,2,22
0.85,33,2011,2,23
1.85,32,2011,2,23
2.85,32,2011,2,23
3.85,31,2011,2,23
4.85,31,2011,2,23
5.85,31,2011,2,23
6.85,30,2011,2,23
7.85,33,2011,2,23
8.85,37,2011,2,23
9.85,39,2011,2,23
10.85,40,2011,2,23
11.85,43,2011,2,23
12.85,42,2011,2,23
13.85,41,2011,2,23
14.85,40,2011,2,23
15.85,42,2011,2,23
16.85,42,2011,2,23
17.85,43,2011,2,23
18.85,43,2011,2,23
19.85,43,2011,2,23
20.85,43,2011,2,23
21.85,41,2011,2,23
23.083333333333336,41,2011,2,23
1.0333333333333334,39,2011,2,24
1.15,39,2011,2,24
2.1333333333333333,41,2011,2,24
2.85,42,2011,2,24
3.85,41,2011,2,24
4.966666666666667,41,2011,2,24
5.1,41,2011,2,24
6.016666666666667,41,2011,2,24
6.133333333333334,43,2011,2,24
7.133333333333334,45,2011,2,24
8.05,45,2011,2,24
8.983333333333333,46,2011,2,24
9.116666666666667,46,2011,2,24
11.016666666666667,54,2011,2,24
13.033333333333333,57,2011,2,24
14.85,50,2011,2,24
16.066666666666666,45,2011,2,24
17.85,40,2011,2,24
18.85,39,2011,2,24
19.85,37,2011,2,24
20.85,36,2011,2,24
21.85,35,2011,2,24
22.85,34,2011,2,24
23.85,34,2011,2,24
0.85,33,2011,2,25
1.85,33,2011,2,25
2.85,32,2011,2,25
3.85,32,2011,2,25
4.85,32,2011,2,25
5.85,31,2011,2,25
6.85,31,2011,2,25
7.85,31,2011,2,25
8.85,31,2011,2,25
9.85,33,2011,2,25
10.85,35,2011,2,25
11.85,38,2011,2,25
12.85,40,2011,2,25
13.85,41,2011,2,25
14.85,41,2011,2,25
15.85,42,2011,2,25
16.85,42,2011,2,25
17.85,39,2011,2,25
18.85,38,2011,2,25
19.85,38,2011,2,25
20.85,38,2011,2,25
21.85,38,2011,2,25
22.85,39,2011,2,25
23.85,39,2011,2,25
0.85,39,2011,2,26
2.85,39,2011,2,26
3.85,39,2011,2,26
4.85,40,2011,2,26
6.85,39,2011,2,26
7.85,39,2011,2,26
8.85,41,2011,2,26
9.85,43,2011,2,26
10.85,44,2011,2,26
11.85,46,2011,2,26
12.85,48,2011,2,26
13.85,48,2011,2,26
14.85,50,2011,2,26
16.85,49,2011,2,26
17.85,48,2011,2,26
18.85,46,2011,2,26
19.85,45,2011,2,26
20.85,45,2011,2,26
21.85,42,2011,2,26
22.85,41,2011,2,26
23.85,41,2011,2,26
1.85,41,2011,2,27
3.85,41,2011,2,27
4.85,41,2011,2,27
5.85,41,2011,2,27
6.85,42,2011,2,27
7.85,43,2011,2,27
8.85,46,2011,2,27
9.85,47,2011,2,27
13.85,55,2011,2,27
14.85,58,2011,2,27
15.85,60,2011,2,27
16.85,59,2011,2,27
17.85,57,2011,2,27
18.85,54,2011,2,27
19.85,47,2011,2,27
20.85,44,2011,2,27
21.85,43,2011,2,27
22.85,42,2011,2,27
23.85,41,2011,2,27
0.85,39,2011,3,0
1.85,38,2011,3,0
2.85,36,2011,3,0
3.85,34,2011,3,0
4.85,34,2011,3,0
5.85,34,2011,3,0
6.85,33,2011,3,0
7.85,33,2011,3,0
8.85,34,2011,3,0
9.85,37,2011,3,0
10.85,38,2011,3,0
11.85,41,2011,3,0
12.85,42,2011,3,0
13.85,44,2011,3,0
14.85,45,2011,3,0
15.85,44,2011,3,0
16.85,44,2011,3,0
17.85,42,2011,3,0
18.85,40,2011,3,0
19.85,40,2011,3,0
20.85,41,2011,3,0
21.85,40,2011,3,0
22.85,39,2011,3,0
23.85,38,2011,3,0
0.85,38,2011,3,1
1.85,39,2011,3,1
2.85,38,2011,3,1
3.85,38,2011,3,1
4.85,37,2011,3,1
5.85,36,2011,3,1
6.85,36,2011,3,1
7.85,37,2011,3,1
8.85,39,2011,3,1
9.85,41,2011,3,1
10.85,45,2011,3,1
11.85,48,2011,3,1
12.85,51,2011,3,1
13.85,53,2011,3,1
14.85,52,2011,3,1
15.85,51,2011,3,1
16.85,48,2011,3,1
17.85,45,2011,3,1
18.85,39,2011,3,1
19.85,36,2011,3,1
20.85,33,2011,3,1
21.85,29,2011,3,1
22.85,27,2011,3,1
23.85,26,2011,3,1
0.85,24,2011,3,2
1.85,23,2011,3,2
2.85,22,2011,3,2
3.85,22,2011,3,2
4.85,22,2011,3,2
5.85,21,2011,3,2
6.85,20,2011,3,2
7.85,20,2011,3,2
8.85,21,2011,3,2
9.85,23,2011,3,2
10.85,25,2011,3,2
11.85,27,2011,3,2
12.85,30,2011,3,2
13.85,31,2011,3,2
14.85,31,2011,3,2
15.85,32,2011,3,2
16.85,32,2011,3,2
17.85,31,2011,3,2
18.85,31,2011,3,2
19.85,30,2011,3,2
20.85,30,2011,3,2
21.85,30,2011,3,2
22.85,29,2011,3,2
23.85,29,2011,3,2
0.85,29,2011,3,3
1.85,29,2011,3,3
2.85,29,2011,3,3
3.85,28,2011,3,3
4.85,28,2011,3,3
5.85,27,2011,3,3
6.85,28,2011,3,3
7.85,30,2011,3,3
8.85,33,2011,3,3
9.85,35,2011,3,3
10.85,37,2011,3,3
11.85,37,2011,3,3
12.85,40,2011,3,3
13.85,39,2011,3,3
14.85,38,2011,3,3
15.85,40,2011,3,3
16.85,38,2011,3,3
17.85,38,2011,3,3
18.85,38,2011,3,3
22.85,40,2011,3,3
23.85,41,2011,3,3
0.85,41,2011,3,4
1.85,42,2011,3,4
3.0,43,2011,3,4
3.85,43,2011,3,4
4.85,43,2011,3,4
5.85,44,2011,3,4
6.85,45,2011,3,4
8.0,46,2011,3,4
8.85,48,2011,3,4
9.85,50,2011,3,4
10.85,55,2011,3,4
11.85,59,2011,3,4
12.85,59,2011,3,4
13.85,59,2011,3,4
14.85,58,2011,3,4
15.85,57,2011,3,4
16.85,55,2011,3,4
17.85,54,2011,3,4
18.85,53,2011,3,4
19.85,52,2011,3,4
20.85,51,2011,3,4
21.85,52,2011,3,4
22.85,51,2011,3,4
0.85,52,2011,3,5
1.85,52,2011,3,5
2.85,51,2011,3,5
3.85,51,2011,3,5
4.85,51,2011,3,5
5.083333333333333,52,2011,3,5
5.85,51,2011,3,5
6.85,50,2011,3,5
10.883333333333333,54,2011,3,5
11.116666666666667,54,2011,3,5
11.85,54,2011,3,5
12.85,54,2011,3,5
13.85,52,2011,3,5
15.116666666666667,52,2011,3,5
16.016666666666666,52,2011,3,5
16.85,52,2011,3,5
17.116666666666667,52,2011,3,5
18.85,52,2011,3,5
19.85,53,2011,3,5
20.15,54,2011,3,5
20.983333333333334,54,2011,3,5
21.1,54,2011,3,5
22.116666666666667,54,2011,3,5
23.016666666666666,54,2011,3,5
1.0333333333333334,52,2011,3,6
1.85,53,2011,3,6
3.0,50,2011,3,6
3.85,39,2011,3,6
4.85,36,2011,3,6
5.85,36,2011,3,6
6.85,36,2011,3,6
8.85,34,2011,3,6
9.166666666666666,34,2011,3,6
9.85,35,2011,3,6
10.85,37,2011,3,6
11.85,38,2011,3,6
12.85,41,2011,3,6
13.85,44,2011,3,6
14.85,45,2011,3,6
15.85,45,2011,3,6
16.85,44,2011,3,6
17.85,42,2011,3,6
18.85,40,2011,3,6
19.85,39,2011,3,6
20.85,37,2011,3,6
21.85,36,2011,3,6
22.85,35,2011,3,6
23.85,34,2011,3,6
0.85,34,2011,3,7
1.85,33,2011,3,7
2.85,33,2011,3,7
3.85,31,2011,3,7
4.85,30,2011,3,7
5.85,30,2011,3,7
6.85,30,2011,3,7
7.85,31,2011,3,7
8.85,34,2011,3,7
9.85,36,2011,3,7
10.85,39,2011,3,7
11.85,43,2011,3,7
12.85,45,2011,3,7
13.85,47,2011,3,7
14.85,46,2011,3,7
15.85,46,2011,3,7
16.85,46,2011,3,7
18.85,41,2011,3,7
19.85,39,2011,3,7
20.85,38,2011,3,7
21.85,38,2011,3,7
22.85,38,2011,3,7
23.85,37,2011,3,7
0.85,36,2011,3,8
1.85,36,2011,3,8
2.85,35,2011,3,8
3.85,35,2011,3,8
4.85,34,2011,3,8
5.85,34,2011,3,8
6.85,34,2011,3,8
7.85,36,2011,3,8
8.85,37,2011,3,8
9.85,39,2011,3,8
10.85,40,2011,3,8
11.85,42,2011,3,8
12.85,41,2011,3,8
13.85,43,2011,3,8
14.85,42,2011,3,8
15.85,40,2011,3,8
16.85,39,2011,3,8
17.85,39,2011,3,8
18.85,39,2011,3,8
19.85,39,2011,3,8
20.85,39,2011,3,8
21.85,39,2011,3,8
22.85,37,2011,3,8
23.85,38,2011,3,8
1.1,37,2011,3,9
1.85,39,2011,3,9
2.85,39,2011,3,9
3.85,40,2011,3,9
4.85,41,2011,3,9
6.85,43,2011,3,9
7.85,42,2011,3,9
9.85,43,2011,3,9
13.85,49,2011,3,9
14.85,49,2011,3,9
16.85,49,2011,3,9
18.0,48,2011,3,9
18.85,49,2011,3,9
21.03333333333333,50,2011,3,9
21.96666666666667,52,2011,3,9
22.166666666666664,50,2011,3,9
23.85,53,2011,3,9
0.1333333333333333,54,2011,3,10
0.85,53,2011,3,10
2.85,50,2011,3,10
4.166666666666667,50,2011,3,10
4.85,49,2011,3,10
7.85,48,2011,3,10
10.85,51,2011,3,10
11.85,53,2011,3,10
12.85,54,2011,3,10
13.85,52,2011,3,10
14.85,53,2011,3,10
15.85,54,2011,3,10
16.85,52,2011,3,10
17.85,50,2011,3,10
18.85,48,2011,3,10
19.85,47,2011,3,10
20.85,45,2011,3,10
21.85,45,2011,3,10
22.85,42,2011,3,10
23.85,40,2011,3,10
0.85,39,2011,3,11
1.85,39,2011,3,11
2.85,38,2011,3,11
3.85,38,2011,3,11
4.85,38,2011,3,11
5.85,39,2011,3,11
6.85,40,2011,3,11
7.85,41,2011,3,11
8.85,43,2011,3,11
9.85,46,2011,3,11
10.85,50,2011,3,11
11.85,51,2011,3,11
12.85,52,2011,3,11
13.85,52,2011,3,11
14.85,54,2011,3,11
15.85,55,2011,3,11
16.85,55,2011,3,11
17.85,52,2011,3,11
18.85,52,2011,3,11
19.85,52,2011,3,11
20.85,52,2011,3,11
21.85,53,2011,3,11
22.85,51,2011,3,11
23.85,52,2011,3,11
0.85,52,2011,3,12
1.85,49,2011,3,12
3.85,48,2011,3,12
4.85,46,2011,3,12
5.85,48,2011,3,12
6.85,47,2011,3,12
7.85,48,2011,3,12
8.85,48,2011,3,12
9.85,47,2011,3,12
10.85,48,2011,3,12
11.85,49,2011,3,12
12.85,49,2011,3,12
13.85,48,2011,3,12
14.85,47,2011,3,12
15.85,49,2011,3,12
16.85,47,2011,3,12
17.85,47,2011,3,12
18.85,46,2011,3,12
19.85,45,2011,3,12
20.85,44,2011,3,12
21.85,43,2011,3,12
22.85,43,2011,3,12
23.85,42,2011,3,12
0.85,41,2011,3,13
1.85,41,2011,3,13
2.85,40,2011,3,13
3.85,40,2011,3,13
4.85,40,2011,3,13
5.85,40,2011,3,13
6.85,39,2011,3,13
7.85,38,2011,3,13
8.85,40,2011,3,13
9.85,40,2011,3,13
10.85,41,2011,3,13
11.85,42,2011,3,13
12.85,43,2011,3,13
13.85,43,2011,3,13
14.85,44,2011,3,13
15.85,44,2011,3,13
16.85,44,2011,3,13
17.85,44,2011,3,13
18.85,43,2011,3,13
19.85,42,2011,3,13
20.85,40,2011,3,13
21.85,40,2011,3,13
22.85,39,2011,3,13
23.85,39,2011,3,13
0.85,38,2011,3,14
1.85,37,2011,3,14
2.85,37,2011,3,14
3.85,36,2011,3,14
4.85,37,2011,3,14
5.85,36,2011,3,14
6.85,35,2011,3,14
7.85,35,2011,3,14
8.85,37,2011,3,14
9.85,40,2011,3,14
10.85,43,2011,3,14
11.85,43,2011,3,14
12.85,43,2011,3,14
13.85,43,2011,3,14
15.116666666666667,45,2011,3,14
15.85,44,2011,3,14
16.85,43,2011,3,14
17.85,42,2011,3,14
18.85,41,2011,3,14
19.85,40,2011,3,14
20.85,39,2011,3,14
22.0,39,2011,3,14
22.85,40,2011,3,14
23.85,39,2011,3,14
0.85,40,2011,3,15
1.85,40,2011,3,15
3.85,40,2011,3,15
5.15,39,2011,3,15
5.85,38,2011,3,15
6.85,38,2011,3,15
7.85,39,2011,3,15
8.116666666666667,39,2011,3,15
9.033333333333331,39,2011,3,15
9.966666666666669,39,2011,3,15
10.1,39,2011,3,15
11.85,42,2011,3,15
13.85,47,2011,3,15
14.133333333333333,48,2011,3,15
14.85,51,2011,3,15
15.85,54,2011,3,15
16.85,55,2011,3,15
17.85,56,2011,3,15
18.85,55,2011,3,15
19.85,55,2011,3,15
20.85,54,2011,3,15
21.85,54,2011,3,15
22.85,53,2011,3,15
23.85,52,2011,3,15
0.85,51,2011,3,16
1.85,50,2011,3,16
2.85,49,2011,3,16
3.85,48,2011,3,16
4.85,47,2011,3,16
5.85,46,2011,3,16
6.85,45,2011,3,16
7.85,44,2011,3,16
8.85,46,2011,3,16
9.85,48,2011,3,16
10.85,53,2011,3,16
11.85,57,2011,3,16
12.85,59,2011,3,16
14.85,62,2011,3,16
15.85,63,2011,3,16
16.85,63,2011,3,16
17.85,60,2011,3,16
18.85,57,2011,3,16
19.85,55,2011,3,16
20.85,57,2011,3,16
21.85,58,2011,3,16
22.85,57,2011,3,16
23.85,56,2011,3,16
0.85,55,2011,3,17
1.85,54,2011,3,17
2.85,53,2011,3,17
3.85,53,2011,3,17
4.85,52,2011,3,17
5.85,51,2011,3,17
6.85,51,2011,3,17
7.85,52,2011,3,17
8.85,54,2011,3,17
9.85,58,2011,3,17
10.85,61,2011,3,17
11.85,66,2011,3,17
12.85,71,2011,3,17
13.85,74,2011,3,17
14.85,74,2011,3,17
15.85,76,2011,3,17
16.85,76,2011,3,17
17.85,74,2011,3,17
18.85,70,2011,3,17
19.85,68,2011,3,17
20.85,66,2011,3,17
21.85,63,2011,3,17
22.85,62,2011,3,17
23.85,61,2011,3,17
0.85,60,2011,3,18
2.85,56,2011,3,18
3.85,53,2011,3,18
4.85,50,2011,3,18
5.85,49,2011,3,18
6.85,48,2011,3,18
7.85,46,2011,3,18
8.85,46,2011,3,18
9.85,47,2011,3,18
10.85,47,2011,3,18
11.85,50,2011,3,18
13.85,49,2011,3,18
14.85,49,2011,3,18
15.85,47,2011,3,18
16.85,47,2011,3,18
17.85,46,2011,3,18
18.85,44,2011,3,18
19.85,43,2011,3,18
20.85,42,2011,3,18
21.85,41,2011,3,18
22.85,40,2011,3,18
23.85,39,2011,3,18
0.85,38,2011,3,19
1.85,38,2011,3,19
2.85,37,2011,3,19
3.85,36,2011,3,19
4.85,36,2011,3,19
5.85,35,2011,3,19
6.85,35,2011,3,19
7.85,35,2011,3,19
8.85,37,2011,3,19
9.85,39,2011,3,19
10.85,41,2011,3,19
11.85,44,2011,3,19
12.85,44,2011,3,19
13.85,46,2011,3,19
14.85,48,2011,3,19
15.85,49,2011,3,19
16.85,48,2011,3,19
17.85,46,2011,3,19
18.85,42,2011,3,19
19.85,41,2011,3,19
20.85,41,2011,3,19
21.85,40,2011,3,19
22.85,40,2011,3,19
23.85,40,2011,3,19
0.85,40,2011,3,20
1.85,40,2011,3,20
2.85,41,2011,3,20
3.85,41,2011,3,20
4.85,41,2011,3,20
5.85,41,2011,3,20
8.066666666666666,36,2011,3,20
8.85,36,2011,3,20
9.85,36,2011,3,20
10.083333333333334,37,2011,3,20
12.05,39,2011,3,20
12.85,41,2011,3,20
18.85,44,2011,3,20
19.133333333333333,45,2011,3,20
19.85,44,2011,3,20
22.85,42,2011,3,20
0.1333333333333333,39,2011,3,21
0.85,40,2011,3,21
1.15,39,2011,3,21
1.85,40,2011,3,21
2.85,43,2011,3,21
3.85,45,2011,3,21
4.85,45,2011,3,21
5.85,45,2011,3,21
6.85,44,2011,3,21
7.85,43,2011,3,21
8.85,45,2011,3,21
9.85,45,2011,3,21
10.85,46,2011,3,21
11.85,46,2011,3,21
12.85,48,2011,3,21
13.85,49,2011,3,21
14.85,49,2011,3,21
15.85,49,2011,3,21
16.85,49,2011,3,21
18.85,48,2011,3,21
19.85,46,2011,3,21
20.85,45,2011,3,21
21.85,43,2011,3,21
22.85,42,2011,3,21
23.85,42,2011,3,21
1.0833333333333333,39,2011,3,22
1.85,36,2011,3,22
2.85,33,2011,3,22
4.033333333333333,34,2011,3,22
5.166666666666667,34,2011,3,22
5.85,33,2011,3,22
8.85,35,2011,3,22
9.066666666666666,36,2011,3,22
13.016666666666666,36,2011,3,22
14.166666666666666,36,2011,3,22
14.85,35,2011,3,22
16.983333333333334,34,2011,3,22
17.166666666666668,36,2011,3,22
17.85,35,2011,3,22
19.85,34,2011,3,22
20.85,33,2011,3,22
21.166666666666664,34,2011,3,22
22.85,34,2011,3,22
0.1333333333333333,34,2011,3,23
1.0666666666666669,34,2011,3,23
3.85,31,2011,3,23
5.85,31,2011,3,23
6.85,31,2011,3,23
7.85,31,2011,3,23
9.016666666666667,30,2011,3,23
9.85,32,2011,3,23
10.85,33,2011,3,23
11.85,36,2011,3,23
12.85,38,2011,3,23
13.85,40,2011,3,23
14.85,42,2011,3,23
15.85,43,2011,3,23
16.85,42,2011,3,23
17.85,43,2011,3,23
18.85,42,2011,3,23
19.85,41,2011,3,23
20.85,40,2011,3,23
21.85,39,2011,3,23
22.85,37,2011,3,23
23.85,35,2011,3,23
0.85,34,2011,3,24
1.85,32,2011,3,24
2.85,32,2011,3,24
3.85,31,2011,3,24
4.85,30,2011,3,24
5.85,30,2011,3,24
6.85,29,2011,3,24
7.85,29,2011,3,24
8.85,30,2011,3,24
9.85,32,2011,3,24
10.85,35,2011,3,24
12.85,39,2011,3,24
13.85,40,2011,3,24
14.85,41,2011,3,24
15.85,41,2011,3,24
16.85,39,2011,3,24
17.85,38,2011,3,24
18.85,37,2011,3,24
19.85,36,2011,3,24
20.85,34,2011,3,24
21.85,34,2011,3,24
22.85,32,2011,3,24
23.85,31,2011,3,24
0.85,30,2011,3,25
1.85,29,2011,3,25
2.85,28,2011,3,25
3.85,28,2011,3,25
4.85,27,2011,3,25
5.85,27,2011,3,25
6.85,26,2011,3,25
7.85,26,2011,3,25
8.85,28,2011,3,25
9.85,29,2011,3,25
10.85,31,2011,3,25
11.85,33,2011,3,25
12.85,35,2011,3,25
13.85,36,2011,3,25
14.85,38,2011,3,25
15.85,39,2011,3,25
16.85,38,2011,3,25
17.85,38,2011,3,25
18.85,37,2011,3,25
19.85,35,2011,3,25
20.85,34,2011,3,25
21.85,33,2011,3,25
22.85,32,2011,3,25
23.85,31,2011,3,25
0.85,30,2011,3,26
1.85,30,2011,3,26
2.85,29,2011,3,26
3.85,28,2011,3,26
4.85,28,2011,3,26
5.85,28,2011,3,26
6.85,28,2011,3,26
7.85,28,2011,3,26
8.85,29,2011,3,26
9.85,31,2011,3,26
10.85,34,2011,3,26
11.85,37,2011,3,26
12.85,38,2011,3,26
13.85,39,2011,3,26
14.85,41,2011,3,26
15.85,44,2011,3,26
16.85,43,2011,3,26
17.85,42,2011,3,26
18.85,40,2011,3,26
19.85,39,2011,3,26
20.85,37,2011,3,26
21.85,35,2011,3,26
22.85,34,2011,3,26
23.85,32,2011,3,26
0.85,31,2011,3,27
1.85,30,2011,3,27
2.85,29,2011,3,27
3.85,28,2011,3,27
4.85,27,2011,3,27
5.85,27,2011,3,27
6.85,27,2011,3,27
7.85,27,2011,3,27
8.85,28,2011,3,27
9.85,31,2011,3,27
10.85,34,2011,3,27
11.85,36,2011,3,27
12.85,41,2011,3,27
13.85,43,2011,3,27
14.85,43,2011,3,27
15.85,45,2011,3,27
16.85,45,2011,3,27
17.85,45,2011,3,27
18.85,43,2011,3,27
19.85,41,2011,3,27
20.85,40,2011,3,27
21.85,38,2011,3,27
22.85,37,2011,3,27
23.85,36,2011,3,27
0.85,35,2011,3,28
1.85,34,2011,3,28
2.85,33,2011,3,28
3.85,32,2011,3,28
4.85,33,2011,3,28
5.85,32,2011,3,28
6.85,32,2011,3,28
7.85,32,2011,3,28
8.85,33,2011,3,28
9.85,35,2011,3,28
11.85,42,2011,3,28
12.85,44,2011,3,28
13.85,47,2011,3,28
14.85,48,2011,3,28
15.85,48,2011,3,28
16.85,48,2011,3,28
17.85,47,2011,3,28
18.85,45,2011,3,28
19.85,44,2011,3,28
20.85,42,2011,3,28
21.85,41,2011,3,28
22.85,41,2011,3,28
23.85,40,2011,3,28
0.85,39,2011,3,29
1.85,39,2011,3,29
2.85,38,2011,3,29
3.85,37,2011,3,29
4.85,37,2011,3,29
5.85,37,2011,3,29
6.85,37,2011,3,29
7.85,38,2011,3,29
8.85,42,2011,3,29
9.85,44,2011,3,29
13.85,51,2011,3,29
14.85,52,2011,3,29
15.85,49,2011,3,29
16.85,48,2011,3,29
17.85,45,2011,3,29
18.85,45,2011,3,29
19.85,44,2011,3,29
20.85,45,2011,3,29
21.85,45,2011,3,29
22.85,44,2011,3,29
23.85,43,2011,3,29
0.85,42,2011,3,30
1.85,42,2011,3,30
2.85,42,2011,3,30
3.85,43,2011,3,30
4.85,43,2011,3,30
5.85,42,2011,3,30
6.85,41,2011,3,30
8.85,39,2011,3,30
9.1,37,2011,3,30
9.85,38,2011,3,30
10.85,40,2011,3,30
11.85,42,2011,3,30
12.133333333333333,41,2011,3,30
12.85,42,2011,3,30
13.85,40,2011,3,30
16.85,39,2011,3,30
17.85,38,2011,3,30
18.85,38,2011,3,30
19.85,37,2011,3,30
20.85,38,2011,3,30
21.96666666666667,37,2011,3,30
22.85,37,2011,3,30
23.85,37,2011,3,30
0.85,37,2011,4,0
1.0666666666666669,37,2011,4,0
2.85,37,2011,4,0
3.85,37,2011,4,0
4.85,37,2011,4,0
5.85,37,2011,4,0
6.85,37,2011,4,0
7.85,36,2011,4,0
8.85,36,2011,4,0
11.016666666666667,37,2011,4,0
11.85,37,2011,4,0
13.066666666666666,37,2011,4,0
13.983333333333333,37,2011,4,0
15.85,41,2011,4,0
16.85,41,2011,4,0
17.85,42,2011,4,0
18.85,44,2011,4,0
19.85,44,2011,4,0
20.85,44,2011,4,0
21.85,44,2011,4,0
22.85,42,2011,4,0
23.85,42,2011,4,0
0.85,42,2011,4,1
1.85,42,2011,4,1
2.85,40,2011,4,1
3.85,41,2011,4,1
4.85,40,2011,4,1
5.85,39,2011,4,1
6.85,38,2011,4,1
7.85,39,2011,4,1
8.85,41,2011,4,1
9.85,45,2011,4,1
10.85,48,2011,4,1
11.85,50,2011,4,1
12.85,51,2011,4,1
13.85,53,2011,4,1
14.85,54,2011,4,1
15.85,54,2011,4,1
16.85,54,2011,4,1
17.85,54,2011,4,1
18.85,52,2011,4,1
